date_ymd,hotel_id,impression_count,click_count,booking_count,avg_cpc,avg_clicked_price,avg_length_of_stay,avg_time_to_travel
20190803,3122424,376,11,0,1.33,200.81,2.36,36.82
20190810,3122424,294,17,1,1.45,226.89,2.41,29.47
20190802,3122424,625,19,0,1.26,191.3,2.53,31.11
20190808,3122424,201,15,1,1.38,187.63,1.93,23.0
20190809,3122424,124,14,0,1.17,210.98,3.71,23.43
20190801,8788,2983,48,0,1.82,183.13,2.79,22.71
20190805,8788,6085,57,0,1.91,182.71,2.35,12.02
20190807,8788,15687,152,0,2.17,204.8,2.56,30.82
20190803,8788,4960,46,0,1.83,188.41,2.48,17.5
20190810,8788,2192,15,0,1.26,231.21,2.0,25.33
20190809,8788,2399,60,0,2.09,212.57,1.62,22.57
20190804,8788,7518,57,0,1.83,202.53,2.19,20.18
20190802,8788,5712,63,1,1.81,202.34,2.79,17.21
20190808,8788,19366,240,1,2.13,202.94,2.32,33.08
20190806,8788,5795,74,0,1.9,206.7,2.32,24.84
20190804,4439316,48,5,0,1.72,190.99,3.2,27.4
20190808,4439316,86,4,0,1.51,202.7,1.25,22.5
20190802,4439316,89,2,0,1.8,189.74,1.5,35.0
20190809,4439316,192,6,0,1.55,213.19,3.33,39.33
20190807,4439316,54,3,0,1.74,177.71,4.33,27.0
20190805,4439316,99,3,0,1.31,172.09,3.67,13.0
20190803,4439316,84,1,0,1.8,197.89,4.0,0.0
20190810,4439316,111,1,0,1.57,144.07,5.0,7.0
20190801,4439316,114,2,0,1.86,150.18,2.5,9.0
20190806,4439316,155,4,0,1.44,146.36,1.0,6.75
20190803,2396628,166,6,0,1.43,177.68,1.67,25.5
20190806,2396628,209,6,0,0.78,242.52,1.67,47.5
20190805,2396628,220,8,0,1.33,166.19,3.38,151.5
20190810,2396628,137,3,0,1.72,228.27,1.67,48.0
20190808,2396628,287,5,0,0.85,138.37,4.0,17.2
20190804,2396628,252,9,0,1.27,154.44,2.0,67.89
20190802,2396628,75,6,0,1.65,196.02,1.5,66.5
20190807,2396628,304,9,0,1.36,168.42,3.11,65.78
20190809,2396628,302,3,0,1.37,209.23,2.33,68.0
20190803,10583634,224,1,0,1.92,126.83,1.0,15.0
20190805,10583634,385,4,0,2.09,276.03,1.5,24.25
20190806,10583634,811,4,0,1.48,293.57,3.0,254.0
20190804,10583634,241,2,0,2.01,193.95,1.5,8.5
20190809,10583634,528,4,0,1.78,268.67,2.25,20.5
20190807,10583634,261,2,0,2.09,479.93,2.0,77.5
20190802,10583634,313,3,0,1.84,160.95,1.0,8.33
20190808,10583634,267,4,0,1.78,240.69,1.5,37.75
20190801,10583634,781,6,0,0.95,258.86,1.67,7.0
20190810,13537168,49,2,0,1.48,256.82,3.0,65.0
20190801,13537168,165,3,0,1.56,250.13,2.0,4.67
20190804,13537168,94,4,0,1.54,265.69,3.0,67.5
20190807,13537168,211,9,0,1.37,203.08,4.11,30.11
20190809,13537168,75,4,0,1.51,278.59,3.0,40.5
20190802,13537168,413,8,1,0.89,266.49,2.75,78.38
20190803,13537168,210,5,0,1.28,229.22,3.8,35.0
20190808,13537168,114,11,0,1.51,222.45,3.36,80.64
20190805,13537168,97,5,0,1.54,255.72,2.8,51.2
20190806,13537168,85,2,0,1.54,227.7,2.5,34.5
20190802,4485118,3,1,0,0.11,137.03,19.0,8.0
20190804,1352626,427,16,0,1.52,210.92,2.5,77.81
20190803,1352626,499,13,0,1.4,181.62,2.38,55.23
20190808,1352626,573,20,0,1.5,173.93,2.5,71.35
20190807,1352626,421,15,0,1.59,177.75,3.07,72.33
20190801,1352626,1485,19,0,1.23,214.42,3.11,52.11
20190805,1352626,603,21,0,1.59,178.14,3.19,68.52
20190806,1352626,1056,24,0,1.31,174.75,3.38,71.58
20190802,1352626,909,30,0,1.53,184.61,2.17,67.27
20190809,1352626,361,11,0,1.11,175.15,1.91,41.36
20190810,1352626,133,7,0,1.57,178.22,5.0,140.29
20190808,4626720,18,3,0,0.43,35.51,8.0,45.67
20190807,4626720,30,5,0,0.56,35.32,4.2,56.4
20190803,4626720,10,1,0,0.67,28.61,4.0,121.0
20190806,4626720,40,4,0,0.5,33.12,8.25,11.25
20190804,4626720,26,2,0,0.61,38.94,7.0,29.0
20190809,4626720,15,5,0,0.56,40.2,4.8,40.2
20190810,4626720,8,2,0,0.57,59.86,4.5,87.0
20190802,4626720,8,2,0,0.67,92.84,1.0,45.0
20190801,4626720,27,3,0,0.51,31.61,1.33,11.0
20190806,8172082,1125,16,2,0.88,128.18,2.88,43.13
20190804,8172082,1053,21,1,0.94,133.65,2.29,53.9
20190803,8172082,1013,28,0,1.04,159.91,2.75,46.5
20190808,8172082,956,16,0,1.09,125.15,3.44,39.94
20190809,8172082,1794,19,0,1.04,131.82,4.16,40.95
20190805,8172082,727,10,0,0.9,121.93,3.8,51.1
20190810,8172082,620,18,0,1.09,143.21,2.67,16.28
20190807,8172082,913,10,0,0.76,136.84,2.9,47.8
20190801,8172082,1491,15,0,0.99,135.97,2.87,28.13
20190802,8172082,954,31,0,1.0,133.35,2.26,44.42
20190801,1247289,26,1,0,0.05,45.11,7.0,1.0
20190803,65175,942,25,0,1.34,180.87,2.44,31.44
20190806,65175,934,23,0,1.63,171.9,1.96,21.22
20190801,65175,675,16,0,1.46,208.04,3.75,50.88
20190808,65175,1345,27,0,1.35,180.84,2.0,18.93
20190810,65175,674,19,0,1.48,169.52,2.47,51.37
20190804,65175,279,7,0,1.64,173.57,2.14,30.57
20190809,65175,1777,28,0,1.28,168.12,2.79,18.5
20190805,65175,748,9,0,1.59,175.52,2.56,18.78
20190807,65175,2124,39,0,1.52,182.98,2.15,39.26
20190802,65175,1191,20,0,1.44,194.17,1.85,29.5
20190801,58699,245,3,0,1.22,82.61,2.33,22.0
20190805,58699,669,9,0,1.11,92.36,4.56,0.89
20190806,58699,453,10,0,1.23,87.09,5.1,16.5
20190804,58699,221,7,0,1.34,83.91,2.14,36.43
20190808,58699,563,5,0,1.22,89.06,1.4,21.8
20190810,58699,530,14,0,1.12,87.93,2.5,24.21
20190802,58699,155,2,0,1.21,117.2,1.5,45.0
20190809,58699,756,17,0,1.28,86.58,1.18,18.41
20190807,58699,205,4,0,1.35,85.57,3.5,22.0
20190803,58699,185,4,0,1.11,81.68,2.5,28.5
20190804,8184,1316,18,1,0.88,128.27,1.78,60.0
20190810,8184,698,13,0,0.93,127.61,1.85,28.38
20190803,8184,516,11,0,0.93,162.17,1.91,78.73
20190805,8184,1269,14,0,0.96,158.64,2.21,118.93
20190801,8184,957,21,0,0.8,157.04,2.67,47.43
20190807,8184,2587,27,1,0.84,127.85,2.41,57.48
20190802,8184,984,16,0,0.93,143.4,1.56,59.13
20190806,8184,2699,21,1,0.76,161.98,2.48,82.81
20190808,8184,1053,10,0,0.96,121.89,2.3,78.8
20190809,8184,1019,12,0,0.89,143.85,2.67,43.33
20190805,8764,245,5,0,1.32,160.59,3.4,78.0
20190808,8764,685,9,0,1.32,155.86,1.89,2.89
20190806,8764,313,11,0,1.52,171.14,2.45,19.82
20190803,8764,415,16,0,1.32,166.99,2.94,15.5
20190801,8764,297,8,0,1.55,173.83,2.88,17.5
20190804,8764,270,5,1,1.48,113.24,1.2,3.4
20190810,8764,441,10,2,1.33,155.67,3.2,15.5
20190809,8764,973,15,0,1.32,172.85,2.4,40.13
20190802,8764,920,10,0,1.34,194.19,2.7,14.7
20190807,8764,382,6,0,1.39,145.27,3.83,13.5
20190805,5713368,12,4,0,0.71,123.23,2.0,21.0
20190804,5713368,11,4,0,0.71,143.08,2.5,55.25
20190808,5713368,15,1,0,0.7,204.6,5.0,2.0
20190802,5713368,11,1,0,0.72,150.68,4.0,8.0
20190807,2214360,3,1,0,0.26,56.46,1.0,18.0
20190808,2214360,1,1,0,0.26,56.63,1.0,17.0
20190803,2242356,94,3,0,0.42,151.96,1.0,10.67
20190804,2242356,205,8,0,0.85,148.91,3.88,173.25
20190810,2242356,367,8,0,1.24,127.84,2.38,54.88
20190801,2242356,322,11,0,0.81,152.37,2.82,23.73
20190809,2242356,109,4,0,1.31,156.24,3.0,78.0
20190805,2242356,252,8,0,0.96,139.76,3.13,171.13
20190807,2242356,413,14,0,0.91,178.61,2.36,29.0
20190806,2242356,122,3,0,0.79,144.14,4.0,246.33
20190808,2242356,613,7,0,1.02,152.39,2.57,146.86
20190802,2242356,123,7,0,1.0,133.3,1.71,34.14
20190804,3385534,2,1,0,0.52,44.03,4.0,13.0
20190805,4711438,1,1,0,0.12,10.88,1.0,19.0
20190801,2774416,350,3,0,1.12,179.72,5.33,39.0
20190807,2774416,35,2,0,0.52,180.5,5.0,100.0
20190809,2774416,79,3,0,1.37,401.34,5.0,100.0
20190804,2774416,44,1,0,1.74,234.06,4.0,66.0
20190803,2774416,126,5,0,1.52,193.67,3.8,60.8
20190805,2774416,129,5,0,0.77,186.76,3.4,178.0
20190806,2774416,179,5,0,0.77,228.66,2.6,42.4
20190802,2774416,83,1,0,1.74,127.05,1.0,16.0
20190810,2774416,38,1,0,1.86,150.79,1.0,15.0
20190810,8643,4731,76,0,1.48,175.51,1.93,13.2
20190804,8643,347,13,0,1.51,269.73,2.23,44.08
20190803,8643,1320,35,2,1.24,217.13,2.8,20.49
20190809,8643,1512,26,2,1.35,171.81,2.08,14.35
20190801,8643,1597,40,3,1.25,206.49,2.58,25.0
20190808,8643,1887,31,1,1.43,176.68,2.0,20.16
20190802,8643,993,23,0,1.18,249.11,2.39,15.35
20190807,8643,4942,51,1,1.35,195.01,2.24,24.63
20190805,8643,663,19,0,1.58,251.01,2.26,65.32
20190806,8643,996,41,1,1.37,221.68,2.66,33.95
20190808,8729,369,6,0,1.76,278.55,2.0,31.5
20190807,8729,798,20,0,1.5,331.65,1.8,31.2
20190803,8729,1743,16,0,1.75,199.11,1.38,57.5
20190809,8729,569,6,0,1.3,325.24,1.5,7.5
20190810,8729,1732,15,0,1.86,293.38,2.53,61.87
20190806,8729,1559,14,0,1.62,275.59,1.64,15.93
20190804,8729,2790,15,0,1.71,365.0,1.67,35.67
20190801,8729,1603,21,0,1.64,404.29,1.95,35.81
20190802,8729,2346,14,0,1.75,215.94,1.07,13.86
20190805,8729,1305,12,0,2.01,282.07,2.0,60.58
20190802,5688194,4,2,0,0.58,25.46,18.0,105.0
20190810,5688194,2,1,0,0.77,38.2,21.0,55.0
20190808,68683,40,2,0,1.54,254.15,5.0,10.5
20190806,68683,50,2,0,1.64,268.0,1.0,6.5
20190807,68683,95,8,0,1.6,368.78,3.5,37.75
20190801,68683,92,2,0,1.11,481.76,2.0,6.5
20190809,68683,35,2,0,1.29,237.72,1.5,7.0
20190803,68683,36,4,0,1.58,427.56,1.0,9.0
20190804,68683,49,1,0,1.72,241.79,1.0,14.0
20190802,68683,30,3,0,1.57,268.17,3.33,13.0
20190805,68683,53,5,0,1.72,270.84,3.0,34.6
20190804,2397956,11,2,0,1.22,41.57,2.0,0.0
20190802,2397956,3,1,0,1.74,79.8,1.0,0.0
20190809,2397956,3,1,0,1.42,95.6,4.0,66.0
20190807,55404,5,1,0,0.34,106.23,2.0,79.0
20190808,55404,2,2,0,0.34,81.68,1.5,36.0
20190803,55404,142,59,0,0.34,102.09,1.02,1.47
20190810,55404,34,20,0,0.34,90.29,1.0,4.45
20190801,55404,17,5,0,0.34,96.78,1.0,1.8
20190802,55404,103,20,0,0.34,100.07,1.45,4.9
20190804,55404,57,31,0,0.34,100.62,1.13,7.81
20190808,104790,17,1,0,0.62,51.86,4.0,8.0
20190807,104790,17,1,0,1.01,77.04,10.0,55.0
20190809,104790,19,1,0,1.08,56.57,1.0,19.0
20190804,1240385,18,1,0,1.01,133.8,2.0,13.0
20190801,1291960,858,26,0,0.57,81.41,2.27,18.96
20190810,1291960,1307,21,0,0.57,85.1,2.1,20.67
20190804,1291960,747,22,1,0.55,72.38,2.86,11.91
20190805,1291960,1042,30,0,0.56,99.63,2.37,50.77
20190808,1291960,765,27,0,0.59,81.49,2.48,13.63
20190809,1291960,941,25,0,0.56,83.36,2.0,15.76
20190802,1291960,1192,38,1,0.56,80.82,2.0,14.37
20190807,1291960,1097,28,0,0.55,85.38,3.11,20.71
20190806,1291960,788,15,0,0.57,114.8,4.93,47.4
20190803,1291960,723,31,0,0.6,72.68,2.23,19.29
20190802,1535581,188,7,0,0.88,106.99,1.29,10.29
20190805,1535581,128,7,0,1.18,97.88,1.43,21.43
20190803,1535581,145,11,0,0.45,112.04,1.91,11.73
20190810,1535581,169,4,0,0.44,104.02,1.75,19.25
20190801,1535581,108,3,0,1.11,99.36,1.0,20.33
20190809,1535581,307,6,0,0.7,98.29,2.5,63.5
20190806,1535581,47,1,0,0.37,88.48,2.0,2.0
20190804,1535581,40,5,0,0.34,72.32,1.0,0.0
20190808,1535581,133,5,0,0.38,106.3,2.2,11.4
20190808,2269806,235,7,0,1.24,203.66,3.86,44.0
20190805,2269806,134,2,0,1.36,144.38,1.0,8.0
20190803,2269806,215,13,0,0.99,244.31,1.77,58.62
20190810,2269806,286,7,0,0.74,183.5,2.57,51.71
20190807,2269806,259,11,0,1.39,151.45,1.82,7.36
20190804,2269806,67,5,0,1.6,204.7,2.4,27.6
20190806,2269806,135,6,0,1.35,180.33,1.67,5.33
20190802,2269806,64,4,0,1.3,198.07,2.0,13.5
20190801,2269806,188,5,0,1.25,181.24,2.2,14.4
20190809,2269806,113,4,0,1.57,118.25,2.0,13.25
20190801,1492353,3351,65,0,1.93,182.86,1.58,16.37
20190804,1492353,280,12,0,1.65,180.73,1.75,33.17
20190803,1492353,523,11,0,1.3,165.65,1.45,6.64
20190806,1492353,576,13,0,1.32,253.08,2.23,31.23
20190808,1492353,783,15,0,1.42,270.53,2.8,33.4
20190802,1492353,1216,11,0,1.67,208.59,1.27,23.18
20190809,1492353,631,12,0,1.52,221.83,2.58,7.58
20190807,1492353,457,9,0,1.34,217.14,2.22,20.89
20190810,1492353,651,16,0,1.58,214.23,3.44,9.5
20190805,1492353,673,19,0,1.19,284.76,2.16,33.68
20190805,3842192,4,1,0,0.72,48.35,12.0,140.0
20190804,3842192,9,2,0,0.57,40.08,4.0,64.0
20190809,3842192,20,2,0,0.66,41.61,6.5,88.0
20190806,3842192,6,1,0,0.72,41.66,1.0,22.0
20190810,3842192,14,2,0,0.67,65.46,3.5,100.5
20190801,3842192,10,1,0,0.57,65.6,1.0,65.0
20190805,1323028,62,6,0,0.95,515.39,1.17,13.33
20190802,1323028,313,18,0,0.84,656.14,1.83,54.22
20190808,1323028,137,3,0,0.95,587.56,1.0,14.33
20190804,1323028,71,9,0,0.88,641.95,1.89,62.89
20190807,1323028,263,12,0,0.86,613.23,1.67,79.83
20190803,1323028,293,11,0,0.58,637.39,1.73,30.73
20190810,1323028,145,6,1,0.64,679.64,2.17,53.67
20190809,1323028,211,12,0,0.86,580.64,1.5,31.25
20190801,1323028,74,2,0,1.04,947.73,1.0,88.5
20190806,1323028,228,18,0,0.88,729.88,1.83,41.67
20190806,104653,5,1,0,0.45,30.79,10.0,3.0
20190802,104653,7,2,0,0.42,31.88,2.5,4.0
20190807,104653,4,1,0,0.45,30.55,10.0,2.0
20190810,1772337,0,1,0,0.27,51.37,3.0,15.0
20190807,5139964,11,1,0,0.06,497.49,5.0,243.0
20190809,5139964,7,1,0,0.06,296.86,2.0,0.0
20190808,5139964,4,1,0,0.29,308.05,1.0,0.0
20190801,5139964,6,1,0,0.29,354.05,3.0,57.0
20190810,5139964,4,1,0,0.29,275.4,1.0,7.0
20190803,5478434,0,3,0,0.41,244.49,4.0,5.0
20190804,5478434,16,14,1,0.41,242.6,4.21,4.93
20190802,41277,12,1,0,1.86,123.46,1.0,9.0
20190808,41277,22,1,0,2.27,122.88,1.0,3.0
20190810,41277,15,1,0,2.5,201.6,3.0,8.0
20190809,3392692,9,1,0,0.4,69.69,5.0,6.0
20190810,8134310,4,1,0,0.2,59.28,2.0,56.0
20190802,1448289,23,1,0,0.77,135.43,3.0,55.0
20190809,1448289,29,2,0,0.9,145.14,6.0,53.5
20190803,1448289,26,1,0,0.76,134.83,3.0,53.0
20190805,1448289,22,1,0,1.28,260.96,2.0,46.0
20190810,1448289,38,1,0,0.9,132.97,5.0,40.0
20190807,1448289,22,1,0,0.81,156.47,3.0,71.0
20190810,8744,9244,83,1,1.44,148.22,2.69,39.57
20190803,8744,1506,31,0,1.08,159.66,3.58,22.16
20190808,8744,3243,53,3,1.12,151.61,2.42,38.19
20190807,8744,3581,85,0,1.04,161.08,3.11,36.27
20190801,8744,2266,33,0,1.08,172.4,2.97,36.27
20190806,8744,3644,73,4,0.98,177.89,2.66,30.85
20190805,8744,2937,67,3,1.2,173.99,2.97,35.6
20190802,8744,2418,46,0,1.18,159.48,3.7,78.09
20190804,8744,782,24,1,1.24,176.23,1.88,28.08
20190809,8744,6962,140,4,1.37,153.22,2.65,30.19
20190809,8771,661,10,0,1.62,255.47,2.6,102.9
20190806,8771,551,13,0,1.94,348.7,2.62,82.77
20190801,8771,713,10,0,1.83,313.09,3.8,44.4
20190807,8771,526,8,0,1.3,341.93,2.13,40.75
20190808,8771,462,11,0,2.0,279.0,4.18,71.73
20190804,8771,1001,8,0,1.45,355.28,2.63,69.13
20190802,8771,319,6,0,1.72,327.82,1.5,87.17
20190810,8771,287,7,0,2.07,275.64,2.29,32.0
20190803,8771,550,9,0,2.0,295.0,2.0,22.67
20190805,8771,889,7,0,2.04,301.01,2.57,64.86
20190809,918935,0,1,0,0.37,73.68,7.0,99.0
20190801,5022210,105,5,0,0.05,63.26,4.2,36.6
20190806,9662504,164,5,0,1.03,203.81,2.4,15.8
20190802,9662504,300,9,0,1.19,212.35,2.33,10.56
20190805,9662504,139,9,0,0.76,252.74,1.56,23.22
20190803,9662504,173,2,0,1.44,186.63,2.5,15.0
20190807,9662504,93,8,0,1.21,182.49,2.13,14.88
20190810,9662504,243,8,0,1.07,177.16,1.0,0.0
20190804,9662504,44,1,0,0.31,257.09,3.0,5.0
20190808,9662504,150,7,0,1.0,173.91,3.0,32.0
20190801,9662504,76,2,0,1.0,168.7,2.5,8.0
20190809,9662504,161,5,0,0.93,181.66,2.8,9.4
20190805,2627243,2,1,0,0.7,38.03,4.0,32.0
20190804,2627243,6,1,0,0.71,32.32,4.0,13.0
20190807,2498020,72,3,0,2.11,233.49,1.33,71.33
20190803,2498020,282,4,0,2.15,278.6,2.25,22.0
20190809,2498020,69,4,0,2.09,394.57,2.25,104.5
20190808,2498020,62,6,0,2.09,226.29,3.33,17.17
20190805,2498020,240,2,0,2.21,202.39,1.0,13.0
20190802,2498020,447,10,0,2.09,249.17,2.2,26.5
20190810,2498020,41,3,0,2.09,333.91,2.0,26.0
20190806,2498020,172,4,0,2.15,258.26,2.0,22.25
20190801,2498020,498,6,0,2.02,259.67,2.83,47.0
20190804,2498020,287,6,0,2.2,217.63,1.67,45.67
20190807,41191,11,1,0,2.79,214.15,3.0,17.0
20190805,41191,22,1,0,2.79,214.15,3.0,19.0
20190809,41191,18,2,0,0.26,232.62,1.0,1.0
20190808,41191,23,3,0,0.98,230.29,1.0,2.0
20190806,41191,16,1,0,0.54,202.0,1.0,2.0
20190802,102097,3261,71,0,1.58,160.03,2.63,24.44
20190801,102097,6328,111,0,1.57,182.18,2.43,25.83
20190807,102097,3670,33,0,1.27,188.86,2.85,22.36
20190805,102097,3570,52,1,1.44,185.28,2.79,32.88
20190804,102097,1672,38,0,1.45,183.16,2.71,20.18
20190806,102097,3035,36,0,1.49,197.42,2.47,28.67
20190809,102097,611,4,0,1.54,216.95,3.5,21.25
20190803,102097,1618,34,0,1.34,208.28,2.94,30.18
20190810,102097,648,8,0,1.17,255.83,3.63,82.88
20190808,102097,3098,28,0,1.21,249.41,2.93,44.93
20190804,1259572,909,19,0,1.68,186.05,2.0,27.53
20190801,1259572,513,7,0,1.27,237.17,3.57,61.0
20190809,1259572,1193,29,0,1.43,193.11,2.55,20.93
20190807,1259572,1214,12,0,1.58,299.11,2.42,37.83
20190806,1259572,1553,11,0,1.09,214.34,2.36,8.45
20190803,1259572,384,12,0,0.87,203.85,2.92,37.83
20190802,1259572,305,6,0,0.85,219.04,3.0,33.0
20190810,1259572,1566,26,0,1.54,187.31,3.04,30.81
20190808,1259572,1434,21,0,1.56,206.19,2.43,21.29
20190805,1259572,1342,23,0,1.54,214.21,3.09,36.39
20190805,61426,64,3,0,1.12,88.69,1.67,117.0
20190804,61426,144,3,0,0.96,83.25,4.67,75.67
20190802,61426,55,4,0,1.04,82.49,1.5,28.25
20190810,61426,171,4,0,0.71,86.88,2.0,55.25
20190801,61426,102,3,0,0.92,71.65,2.67,2.0
20190809,61426,226,4,0,0.75,106.68,3.75,68.5
20190806,61426,76,3,0,1.12,96.45,1.67,156.0
20190807,61426,108,3,0,1.08,79.64,2.67,41.0
20190808,61426,97,3,1,0.78,79.12,1.67,63.67
20190803,61426,153,2,0,0.89,80.0,15.0,1.0
20190803,62376,1921,35,0,1.06,298.07,2.26,26.23
20190809,62376,1593,41,0,1.42,258.62,2.1,24.95
20190807,62376,1652,33,0,1.4,259.13,2.18,50.15
20190802,62376,2447,47,1,1.34,356.29,2.4,29.83
20190810,62376,1307,19,0,1.22,258.95,2.63,39.16
20190806,62376,3498,35,0,1.26,274.3,2.57,34.37
20190805,62376,2035,37,0,1.35,252.57,1.86,26.89
20190801,62376,2948,43,0,1.39,274.01,2.21,41.14
20190808,62376,1338,20,0,1.35,274.63,1.95,35.85
20190804,62376,1761,28,0,1.51,258.13,1.89,22.04
20190810,67085,921,10,0,1.15,133.25,1.7,24.0
20190801,67085,396,11,0,1.42,152.03,3.27,23.0
20190803,67085,411,11,0,1.42,160.56,2.73,21.18
20190805,67085,191,3,0,1.45,140.29,2.67,14.67
20190808,67085,492,7,0,1.34,147.4,3.14,15.29
20190804,67085,499,8,0,1.36,183.45,2.13,8.88
20190809,67085,906,21,0,1.35,150.27,2.1,21.33
20190807,67085,652,5,0,1.27,172.73,2.2,10.4
20190806,67085,460,10,0,1.29,156.65,2.6,36.4
20190802,67085,209,5,0,1.48,161.0,3.2,5.8
20190809,4897498,2,1,0,0.81,124.95,1.0,16.0
20190801,4897498,1,1,0,0.56,117.45,1.0,13.0
20190806,4897498,5,1,0,0.79,161.1,1.0,6.0
20190801,5144856,89,4,0,0.87,99.27,3.0,111.25
20190808,5144856,42,5,0,0.84,126.21,5.8,115.8
20190802,5144856,27,1,0,0.98,89.0,4.0,22.0
20190810,5144856,37,1,0,0.91,119.68,1.0,188.0
20190809,5144856,85,2,0,0.69,130.69,1.5,102.0
20190805,5144856,57,1,0,0.98,83.25,6.0,111.0
20190803,5144856,56,1,0,0.98,89.19,4.0,90.0
20190804,5144856,48,3,0,0.98,119.48,1.0,113.33
20190806,5144856,31,2,0,1.0,93.36,3.5,10.5
20190806,7954,3124,46,0,1.84,156.76,1.39,27.72
20190802,7954,255,4,0,1.92,152.16,2.75,77.25
20190810,7954,1425,31,0,1.86,156.96,1.32,29.16
20190805,7954,658,18,0,2.06,151.05,2.17,57.61
20190801,7954,1010,15,0,1.52,175.75,2.0,73.87
20190804,7954,1370,23,1,1.73,186.99,2.3,56.83
20190803,7954,1564,29,1,1.46,172.19,1.86,43.59
20190808,7954,2123,25,0,1.5,185.67,1.76,42.16
20190807,7954,1604,36,1,1.77,144.88,1.47,36.94
20190809,7954,1658,29,0,1.53,157.82,2.24,46.55
20190805,936373,8,1,0,0.98,102.71,1.0,10.0
20190806,936373,15,1,0,0.83,110.91,1.0,0.0
20190801,936373,34,3,0,0.77,99.55,2.33,34.67
20190808,3892118,6,1,0,0.2,69.56,12.0,12.0
20190803,4360550,12,1,0,0.29,257.47,7.0,84.0
20190805,7970,36,4,0,1.12,117.31,1.5,8.0
20190804,7970,88,3,0,0.65,122.35,1.67,8.67
20190807,7970,125,4,0,1.08,124.77,2.75,107.75
20190809,7970,198,7,0,0.85,116.72,2.14,30.0
20190803,7970,241,3,0,0.81,114.37,11.33,50.33
20190810,7970,41,1,0,0.43,174.64,1.0,0.0
20190802,7970,82,1,0,1.03,278.28,1.0,22.0
20190801,7970,246,5,0,1.03,112.97,1.8,41.2
20190806,7970,52,2,0,1.16,96.4,4.5,85.0
20190808,7970,150,10,0,0.69,160.61,1.7,44.0
20190809,952483,37,2,0,0.85,92.5,1.5,112.0
20190804,952483,105,3,0,0.71,123.19,2.33,90.0
20190805,952483,39,3,0,0.85,98.09,1.0,105.33
20190807,952483,30,1,0,0.83,66.71,7.0,10.0
20190810,952483,65,3,0,0.65,78.72,1.0,68.0
20190801,952483,51,2,0,0.8,62.39,1.0,2.5
20190803,952483,107,2,0,0.6,71.01,1.0,60.0
20190806,952483,55,2,0,0.86,83.98,1.0,78.5
20190803,1771527,109,13,0,0.56,115.14,3.38,60.54
20190808,1771527,177,5,0,0.55,113.45,2.8,64.4
20190806,1771527,228,11,0,0.48,99.75,3.91,38.18
20190804,1771527,230,10,0,0.43,106.71,2.3,12.7
20190805,1771527,237,11,0,0.7,111.99,2.82,13.91
20190807,1771527,328,15,0,0.6,136.62,3.53,57.73
20190810,1771527,100,6,0,0.53,108.1,2.33,37.83
20190809,1771527,149,7,0,0.65,139.38,3.43,53.29
20190802,1771527,129,2,0,0.41,113.98,2.5,13.0
20190801,1771527,146,14,0,0.41,125.33,3.07,26.57
20190805,1952395,12,1,0,0.91,19.11,1.0,63.0
20190806,1952395,7,1,0,0.91,17.25,3.0,25.0
20190804,1952395,8,1,0,0.91,13.9,2.0,3.0
20190807,2826851,29,2,0,0.5,71.44,1.0,11.5
20190806,2826851,39,2,0,0.51,73.79,1.5,0.0
20190804,2826851,50,1,0,0.51,93.18,1.0,0.0
20190803,2826851,37,2,0,0.51,71.99,1.0,5.0
20190802,2826851,80,2,0,0.41,76.97,1.0,0.0
20190808,41355,46,4,0,2.06,178.31,2.75,16.0
20190802,41355,16,4,1,0.65,222.14,3.0,39.0
20190801,41355,22,1,0,1.42,148.45,2.0,357.0
20190806,41355,54,4,0,1.67,173.39,2.0,25.5
20190808,149590,0,1,0,0.21,165.0,10.0,24.0
20190804,149590,12,3,0,0.31,259.72,4.33,70.33
20190803,149590,68,8,0,0.47,198.04,5.5,41.75
20190810,149590,8,1,0,0.2,153.0,7.0,141.0
20190805,149590,16,5,0,0.24,185.4,5.8,93.4
20190802,149590,1014,20,0,1.59,235.01,1.9,29.7
20190806,149590,8,2,0,0.23,198.0,3.5,132.0
20190807,149590,2,3,0,0.21,105.0,4.0,190.0
20190801,149590,1132,16,0,1.3,212.22,2.88,49.44
20190801,4751310,2,1,0,0.26,126.3,10.0,144.0
20190803,8189,82,8,0,0.95,124.95,2.75,23.63
20190808,8189,95,1,0,1.03,115.1,2.0,1.0
20190804,8189,80,3,0,0.92,114.8,2.0,51.33
20190807,8189,130,7,0,0.87,116.85,2.43,70.14
20190801,8189,82,3,0,0.81,249.25,3.33,208.67
20190805,8189,34,1,0,0.87,585.53,6.0,146.0
20190810,8189,61,3,0,1.09,134.46,2.33,77.67
20190802,8189,63,3,0,0.71,123.71,1.67,92.0
20190806,8189,136,10,0,0.72,137.07,1.8,79.6
20190802,76490,114,3,0,1.07,123.75,1.67,19.33
20190809,76490,80,2,0,0.76,153.12,1.5,11.0
20190808,76490,314,5,1,1.06,122.08,2.4,77.2
20190803,76490,71,4,0,1.26,123.04,2.0,13.75
20190801,76490,44,4,0,1.34,119.52,3.0,16.5
20190807,76490,163,3,0,1.31,146.21,1.0,6.0
20190810,76490,67,1,0,1.16,116.79,1.0,21.0
20190804,76490,171,6,0,1.28,114.23,3.0,8.67
20190805,76490,194,5,0,1.3,115.24,2.2,12.0
20190806,76490,446,10,0,0.86,132.4,2.0,13.1
20190803,3145758,1144,26,0,1.61,188.16,2.0,29.58
